# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,PodGeom,0,CYTXVPRPPI,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,19,9
# x,y,z,u,w
9.117016409811801836e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 1.994931997373328159e-17, 2.958507559108803503e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.117016409811801836e+00, -4.659805640125002091e-01, 1.994931997373328159e-17
9.048729800588429129e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 2.255140518769849223e-17, 4.292219939609233370e-02, -8.277100728263105192e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 9.048729800588429129e+00, -4.659805640125002091e-01, 2.255140518769849223e-17
8.963538029193523826e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 3.642919299551294898e-17, 5.811157458780139007e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 8.963538029193523826e+00, -4.659805640125002091e-01, 3.642919299551294898e-17
8.863876106434711133e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 1.734723475976807094e-17, 7.363326178849236014e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 8.863876106434711133e+00, -4.659805640125002091e-01, 1.734723475976807094e-17
8.755688483086061069e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 1.040834085586084257e-17, 8.713797391767805212e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 8.755688483086061069e+00, -4.659805640125002091e-01, 1.040834085586084257e-17
8.647382060112162705e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 3.469446951953614189e-18, 9.599359067462037709e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 8.647382060112162705e+00, -4.659805640125002091e-01, 3.469446951953614189e-18
8.547428896648737506e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.829310845372962735e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 8.547428896648737506e+00, -4.659805640125002091e-01, 0.000000000000000000e+00
8.461936515468888587e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 1.040834085586084257e-17, 9.367364495887642306e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 8.461936515468888587e+00, -4.659805640125002091e-01, -1.040834085586084257e-17
8.393533598373679183e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 6.938893903907228378e-18, 8.320354226389868602e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 8.393533598373679183e+00, -4.659805640125002091e-01, -6.938893903907228378e-18
8.341815405849917653e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 2.428612866367529932e-17, 6.851266778953155057e-02, -2.592742184346338339e-14, -8.102319326082307309e-16, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 8.341815405849917653e+00, -4.659805640125002091e-01, -2.428612866367529932e-17
8.304654029697577045e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 2.775557561562891351e-17, 5.071563325596965127e-02, 3.502582389999357013e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 8.304654029697577045e+00, -4.659805640125002091e-01, -2.775557561562891351e-17
8.279782992502624950e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 1.266348137463069179e-16, 2.921609661868193250e-02, 6.080062174576659411e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.181818181818181879e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 8.279782992502624950e+00, -4.659805640125002091e-01, -1.266348137463069179e-16
8.269034004069750310e+00, -4.659805640125002091e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.181818181818181879e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.269034004069750310e+00, -4.659805640125002091e-01, 0.000000000000000000e+00
9.309624325017820112e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.272727272727272707e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.309624325017820112e+00, -6.989708460187500361e-01, 0.000000000000000000e+00
9.292325650725313579e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 1.613292832658430598e-16, 4.005651847579596615e-03, 1.330387842223688713e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 9.292325650725313579e+00, -6.989708460187500361e-01, 1.613292832658430598e-16
9.267459645172642979e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 2.151057110211240797e-16, 9.626818207437531222e-03, 7.380867909307207881e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 9.267459645172642979e+00, -6.989708460187500361e-01, 2.151057110211240797e-16
9.232452541791762002e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 1.448494102440633924e-16, 1.727480766163495135e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 9.232452541791762002e+00, -6.989708460187500361e-01, 1.448494102440633924e-16
9.184587432445988853e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 1.994931997373328159e-17, 2.724941172863371702e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.184587432445988853e+00, -6.989708460187500361e-01, 1.994931997373328159e-17
9.121691871319196565e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 2.081668171172168513e-17, 3.953360470692714873e-02, -4.493283252485685766e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 9.121691871319196565e+00, -6.989708460187500361e-01, 2.081668171172168513e-17
9.043225766087047646e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 3.122502256758252770e-17, 5.352381869929075803e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 9.043225766087047646e+00, -6.989708460187500361e-01, 3.122502256758252770e-17
8.951431889861826363e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 1.734723475976807094e-17, 6.782010954203243625e-02, -2.619218475752135277e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 8.951431889861826363e+00, -6.989708460187500361e-01, 1.734723475976807094e-17
8.851785394672280205e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 6.938893903907228378e-18, 8.025866018733505969e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 8.851785394672280205e+00, -6.989708460187500361e-01, 6.938893903907228378e-18
8.752029478775268601e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 3.469446951953614189e-18, 8.841514930557142771e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 8.752029478775268601e+00, -6.989708460187500361e-01, 3.469446951953614189e-18
8.659967354532639661e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.053312620738256100e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 8.659967354532639661e+00, -6.989708460187500361e-01, 0.000000000000000000e+00
8.581224371866991163e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 1.040834085586084257e-17, 8.627835719896514988e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 8.581224371866991163e+00, -6.989708460187500361e-01, -1.040834085586084257e-17
8.518221685068770199e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 6.938893903907228378e-18, 7.663484155885405547e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 8.518221685068770199e+00, -6.989708460187500361e-01, -6.938893903907228378e-18
8.470586507744251037e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 2.428612866367529932e-17, 6.310377296404223735e-02, -2.814977228718880606e-14, -1.759360767949300379e-15, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 8.470586507744251037e+00, -6.989708460187500361e-01, -2.428612866367529932e-17
8.436358924446043517e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 2.428612866367529932e-17, 4.671176747260363110e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 8.436358924446043517e+00, -6.989708460187500361e-01, -2.428612866367529932e-17
8.413451390187535850e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 1.153591111524576718e-16, 2.690956267510177802e-02, 6.601210360968944684e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.272727272727272707e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 8.413451390187535850e+00, -6.989708460187500361e-01, -1.153591111524576718e-16
8.403551006104624577e+00, -6.989708460187500361e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.272727272727272707e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.403551006104624577e+00, -6.989708460187500361e-01, 0.000000000000000000e+00
9.366477899717278177e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.363636363636363757e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.366477899717278177e+00, -9.319611280250004182e-01, 0.000000000000000000e+00
9.350661968935558122e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.474514954580286030e-16, 3.662310260644201752e-03, 9.700744682881065466e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 9.350661968935558122e+00, -9.319611280250004182e-01, 1.474514954580286030e-16
9.327927335287402144e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.968911145233676052e-16, 8.801662361085741196e-03, 6.054618206853570306e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 9.327927335287402144e+00, -9.319611280250004182e-01, 1.968911145233676052e-16
9.295920840767738724e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.327063459122257427e-16, 1.579410986206623846e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 9.295920840767738724e+00, -9.319611280250004182e-01, 1.327063459122257427e-16
9.252158455080175870e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.821459649775647449e-17, 2.491374786617939208e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.252158455080175870e+00, -9.319611280250004182e-01, 1.821459649775647449e-17
9.194653942049965778e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.776441540675588218e-15, 3.614501001776195682e-02, -4.914528557406220364e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 9.194653942049967554e+00, -9.319611280250004182e-01, 1.734723475976807094e-17
9.122913502980573242e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 3.295974604355933479e-17, 4.893606281078011211e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 9.122913502980573242e+00, -9.319611280250004182e-01, 3.295974604355933479e-17
9.038987673288939817e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.561251128379126385e-17, 6.200695729557249847e-02, -2.864770207853898551e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 9.038987673288939817e+00, -9.319611280250004182e-01, 1.561251128379126385e-17
8.947882306258499341e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 6.938893903907228378e-18, 7.337934645699203950e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 8.947882306258499341e+00, -9.319611280250004182e-01, 6.938893903907228378e-18
8.856676897438374496e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.083670793652242281e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 8.856676897438374496e+00, -9.319611280250004182e-01, 0.000000000000000000e+00
8.772505812416543591e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.277314396103546690e-02, -2.146054570835742002e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 8.772505812416543591e+00, -9.319611280250004182e-01, 0.000000000000000000e+00
8.700512228265090187e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.040834085586084257e-17, 7.888306943905382118e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 8.700512228265090187e+00, -9.319611280250004182e-01, -1.040834085586084257e-17
8.642909771763861215e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 6.938893903907228378e-18, 7.006614085380941104e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 8.642909771763861215e+00, -9.319611280250004182e-01, -6.938893903907228378e-18
8.599357609638587974e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.908195823574487804e-17, 5.769487813855289637e-02, -3.078881343911275831e-14, -1.924300839944547394e-15, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 8.599357609638587974e+00, -9.319611280250004182e-01, -1.908195823574487804e-17
8.568063819194513542e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 2.428612866367529932e-17, 4.270790168923759705e-02, 4.159316588124236808e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 8.568063819194513542e+00, -9.319611280250004182e-01, -2.428612866367529932e-17
8.547119787872448526e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 1.058181320345852328e-16, 2.460302873152162353e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.363636363636363757e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 8.547119787872448526e+00, -9.319611280250004182e-01, -1.058181320345852328e-16
8.538068008139500620e+00, -9.319611280250004182e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.363636363636363757e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.538068008139500620e+00, -9.319611280250004182e-01, 0.000000000000000000e+00
9.423331474416738018e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.454545454545454586e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.423331474416738018e+00, -1.164951410031250134e+00, 0.000000000000000000e+00
9.408998287145802664e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.335737076502141463e-16, 3.318968673708808190e-03, 1.070426999490324263e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 9.408998287145802664e+00, -1.164951410031250134e+00, 1.335737076502141463e-16
9.388395025402161309e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.782428371566169290e-16, 7.976506514733954639e-03, 8.907944028474216338e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 9.388395025402161309e+00, -1.164951410031250134e+00, 1.782428371566169290e-16
9.359389139743715447e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.205632815803880931e-16, 1.431341206249752904e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 9.359389139743715447e+00, -1.164951410031250134e+00, 1.205632815803880931e-16
9.319729477714362886e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.776425447744045941e-15, 2.257808400372507754e-02, -7.867615512047770593e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.319729477714364663e+00, -1.164951410031250134e+00, 1.561251128379126385e-17
9.267616012780734991e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.734723475976807094e-17, 3.275641532859677879e-02, -5.422928063344793884e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 9.267616012780734991e+00, -1.164951410031250134e+00, 1.734723475976807094e-17
9.202601239874098837e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 2.602085213965210642e-17, 4.434830692226948701e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 9.202601239874098837e+00, -1.164951410031250134e+00, 2.602085213965210642e-17
9.126543456716056824e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.561251128379126385e-17, 5.619380504911257457e-02, -3.161125746597405754e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 9.126543456716056824e+00, -1.164951410031250134e+00, 1.561251128379126385e-17
9.043979217844718477e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 6.938893903907228378e-18, 6.650003272664904708e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 9.043979217844718477e+00, -1.164951410031250134e+00, 6.938893903907228378e-18
8.961324316101480392e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 3.469446951953614189e-18, 7.325826656747344567e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 8.961324316101480392e+00, -1.164951410031250134e+00, 3.469446951953614189e-18
8.885044270300443969e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.501316171468840055e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 8.885044270300443969e+00, -1.164951410031250134e+00, 0.000000000000000000e+00
8.819800084663192763e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 6.938893903907228378e-18, 7.148778167914253412e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 8.819800084663192763e+00, -1.164951410031250134e+00, -6.938893903907228378e-18
8.767597858458954008e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 6.938893903907228378e-18, 6.349744014876478049e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 8.767597858458954008e+00, -1.164951410031250134e+00, -6.938893903907228378e-18
8.728128711532924910e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.908195823574487804e-17, 5.228598331306355540e-02, -3.397386310522787711e-14, -4.246732888153484639e-15, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 8.728128711532924910e+00, -1.164951410031250134e+00, -1.908195823574487804e-17
8.699768713942980014e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 2.081668171172168513e-17, 3.870403590587157688e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 8.699768713942980014e+00, -1.164951410031250134e+00, -2.081668171172168513e-17
8.680788185557359427e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 1.778963999370924536e-15, 2.229649478794147599e-02, 7.966978021859069821e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.454545454545454586e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 8.680788185557357650e+00, -1.164951410031250134e+00, -9.627715291671279374e-17
8.672585010174376663e+00, -1.164951410031250134e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.454545454545454586e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.672585010174376663e+00, -1.164951410031250134e+00, 0.000000000000000000e+00
9.480185049116194307e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.545454545454545414e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.480185049116194307e+00, -1.397941692037500072e+00, 0.000000000000000000e+00
9.467334605356047206e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 1.198043400596482400e-16, 2.975627086773414628e-03, 1.193937807123823225e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 9.467334605356047206e+00, -1.397941692037500072e+00, 1.198043400596482400e-16
9.448862715516922250e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 1.598114002243633536e-16, 7.151350668382166348e-03, 4.967891862033697340e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 9.448862715516922250e+00, -1.397941692037500072e+00, 1.598114002243633536e-16
9.422857438719695722e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 1.071191746415678381e-16, 1.283271426292881962e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 9.422857438719695722e+00, -1.397941692037500072e+00, 1.071191746415678381e-16
9.387300500348551680e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 1.474514954580286030e-17, 2.024242014127076300e-02, -8.775417301899434877e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.387300500348551680e+00, -1.397941692037500072e+00, 1.474514954580286030e-17
9.340578083511505980e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 1.561251128379126385e-17, 2.936782063943159729e-02, -6.048650532192269470e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 9.340578083511505980e+00, -1.397941692037500072e+00, 1.561251128379126385e-17
9.282288976767620881e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 2.428612866367529932e-17, 3.976055103375885497e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 9.282288976767620881e+00, -1.397941692037500072e+00, 2.428612866367529932e-17
9.214099240143170277e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 1.214306433183764966e-17, 5.038065280265266455e-02, -3.525871025050951868e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 9.214099240143170277e+00, -1.397941692037500072e+00, 1.214306433183764966e-17
9.140076129430937613e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 6.938893903907228378e-18, 5.962071899630604771e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 9.140076129430937613e+00, -1.397941692037500072e+00, 6.938893903907228378e-18
9.065971734764586287e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.567982519842448241e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 9.065971734764586287e+00, -1.397941692037500072e+00, 0.000000000000000000e+00
8.997582728184347900e+00, -1.397941692037500072e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.725317946834133420e-02, -2.641297933336297047e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.545454545454545414e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 8.997582728184347900e+00, -1.397941692037500072e+00, 0.000000000000000000e+00
